	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Phel_contig_632	918.0135827	7.549353878	0.670915724	11.25231324	2.26E-29	3.05E-26
Phel_contig_633	831.9830124	1.222662272	0.369892715	3.305451069	0.000948237	0.00913444
Phel_contig_6335	297.3631391	2.01017013	0.634052048	3.170355077	0.001522528	0.013164516
Phel_contig_6339	138.1348255	2.218868299	0.558783523	3.970890709	7.16E-05	0.00114013
Phel_contig_634	997.731546	5.38491472	0.633387954	8.501763706	1.87E-17	4.86E-15
Phel_contig_6340	241.5502283	-2.938229822	0.405521288	-7.245562455	4.31E-13	5.64E-11
Phel_contig_6342	858.8231899	-2.621905389	0.436974007	-6.000140386	1.97E-09	1.24E-07
Phel_contig_6345	474.5763059	2.959658213	0.643687975	4.597970336	4.27E-06	0.000106445
Phel_contig_635	4698.191976	2.643691483	0.665823133	3.970561179	7.17E-05	0.001140868
Phel_contig_6352	233.9285576	-1.937146419	0.483365931	-4.007618853	6.13E-05	0.001005496
Phel_contig_6353	1396.121853	-1.728943307	0.401109458	-4.310402745	1.63E-05	0.000333746
Phel_contig_636	7106.686268	1.907030009	0.43182845	4.416175005	1.00E-05	0.000222636
Phel_contig_6360	36.76502292	-2.116493032	0.760625139	-2.782570445	0.005393016	0.034742662
Phel_contig_6367	136.9439771	-2.824512804	0.528856933	-5.340788085	9.25E-08	3.78E-06
Phel_contig_637	2949.957776	2.137212948	0.527493582	4.051637823	5.09E-05	0.000860564
Phel_contig_6370	455.5284933	-1.49492154	0.412935286	-3.620232012	0.000294339	0.003643029
Phel_contig_6372	77.76269356	6.296345699	0.92896142	6.777833355	1.22E-11	1.23E-09
Phel_contig_6374	47.47440535	2.422559569	0.5252419	4.612274019	3.98E-06	0.000100418
Phel_contig_6379	260.151267	1.743538744	0.463983802	3.757757782	0.000171443	0.002351976
Phel_contig_638	132.0651834	3.823413336	0.829400191	4.609853455	4.03E-06	0.00010124
Phel_contig_6382	313.8423882	2.243532633	0.524433223	4.278013925	1.89E-05	0.000376994
Phel_contig_6385	41.41728172	1.531620743	0.536949819	2.85244671	0.004338409	0.029431709
Phel_contig_6387	118.0680673	-2.102527116	0.742051463	-2.83339798	0.004605601	0.030732926
Phel_contig_6388	175.7666081	-2.429502197	0.488191972	-4.97653042	6.47E-07	2.11E-05
Phel_contig_6390	98.00777643	-1.422882949	0.434112013	-3.277686192	0.001046617	0.009845124
Phel_contig_6393	521.563453	-1.15663177	0.350159454	-3.303157341	0.000956027	0.009176758
Phel_contig_6396	381.6878357	1.291877262	0.422505965	3.057654496	0.002230766	0.017653647
Phel_contig_64	17395.36294	1.674192917	0.437470766	3.826982386	0.000129724	0.001873624
Phel_contig_6400	112.5909098	2.004896614	0.624192186	3.211986081	0.001318208	0.011764772
Phel_contig_6402	46.7207993	2.482134634	0.866395687	2.864897265	0.004171446	0.028568122
Phel_contig_6405	37.09877364	3.13640081	0.640526168	4.896600584	9.75E-07	3.04E-05
Phel_contig_6408	54.79363075	2.408145211	0.723007998	3.33073108	0.000866182	0.008487802
Phel_contig_641	486.4271575	1.367721663	0.41157764	3.323119455	0.000890168	0.008679538
Phel_contig_6412	186.8050543	2.302597298	0.500901237	4.59690879	4.29E-06	0.000106865
Phel_contig_6415	43.49723306	3.582739045	0.832386512	4.304177197	1.68E-05	0.000341328
Phel_contig_6424	42.97411671	4.000732701	0.698111461	5.730793608	1.00E-08	5.32E-07
Phel_contig_6425	141.7782991	3.345289081	0.581154915	5.756277703	8.60E-09	4.67E-07
Phel_contig_6426	12.96179093	-2.343561949	0.865308624	-2.708353856	0.006761789	0.041201908
Phel_contig_6427	24.19877514	2.981208735	0.828789921	3.597062007	0.000321832	0.003893516
Phel_contig_6428	87.90529831	1.761693538	0.626186877	2.813367066	0.004902565	0.032226871
Phel_contig_643	7604.124246	4.74037587	0.55344627	8.565196172	1.08E-17	2.99E-15
Phel_contig_6433	144.280971	2.031254773	0.500617866	4.057495568	4.96E-05	0.000844559
Phel_contig_6434	77.59234048	-2.155240207	0.478090235	-4.508019724	6.54E-06	0.000152192
Phel_contig_6435	232.0894613	1.184238296	0.430887371	2.748370864	0.005989222	0.037597073
Phel_contig_6449	147.0017055	-1.904291437	0.473116017	-4.02499888	5.70E-05	0.000946978
Phel_contig_6453	29.58574177	2.151321626	0.657270653	3.27311377	0.001063697	0.009988392
Phel_contig_6454	361.6981373	1.699637	0.448279372	3.791468233	0.000149759	0.002110795
Phel_contig_646	434.6516467	2.056921822	0.451777046	4.552957794	5.29E-06	0.000127135
Phel_contig_6472	100.8548304	2.262027091	0.518149498	4.365587733	1.27E-05	0.000272032
Phel_contig_6473	46.69841992	1.65997623	0.476801356	3.481483869	0.000498644	0.005516441
Phel_contig_6479	249.6990995	-1.887411896	0.464387323	-4.064305379	4.82E-05	0.000826137
Phel_contig_6484	963.552392	1.175055033	0.349545868	3.36166192	0.000774749	0.007778813
Phel_contig_6485	41.3540862	1.970382329	0.742916736	2.652224983	0.007996324	0.046822919
Phel_contig_649	271.8054674	2.121162233	0.58826752	3.60577826	0.000311219	0.003795488
Phel_contig_6497	139.7124278	2.4470805	0.701503941	3.488334645	0.000486039	0.005416118
Phel_contig_6499	30.48985074	-2.920644266	0.851278467	-3.430891745	0.000601601	0.006413066
Phel_contig_6501	34.03012689	2.558405682	0.748955872	3.415963183	0.000635568	0.006692362
Phel_contig_6506	433.0044251	1.49038511	0.488749424	3.049384894	0.002293105	0.01803681
Phel_contig_6509	132.858694	-1.228681459	0.452526663	-2.715158153	0.006624413	0.040538294
Phel_contig_651	6026.242628	-2.244794232	0.381867849	-5.878458313	4.14E-09	2.40E-07
Phel_contig_6518	58.53748335	1.840619934	0.587117486	3.13501127	0.001718475	0.014552486
Phel_contig_6525	47.55558147	2.772700172	0.594005548	4.667801811	3.04E-06	8.08E-05
Phel_contig_6527	151.5684617	1.40109522	0.451743692	3.101526916	0.001925254	0.015853261
Phel_contig_6528	353.4028974	-2.094439518	0.462432015	-4.529183642	5.92E-06	0.000140438
Phel_contig_653	3251.578346	3.681897325	0.530706188	6.937732043	3.98E-12	4.28E-10
Phel_contig_6532	99.30623614	1.700408065	0.542445121	3.134709855	0.001720242	0.014552486
Phel_contig_6534	788.9203412	1.14276321	0.416308583	2.744990751	0.00605126	0.037799821
Phel_contig_6539	85.21515048	1.785980651	0.47144786	3.788288809	0.000151688	0.00213381
Phel_contig_6540	172.5133331	3.777449214	0.475366207	7.946398293	1.92E-15	3.64E-13
Phel_contig_6541	97.91828732	3.644732572	0.851261121	4.281568229	1.86E-05	0.000372316
Phel_contig_6548	374.2096577	-1.388034248	0.388854393	-3.569547552	0.000357598	0.004240739
Phel_contig_6549	75.22317315	2.205309899	0.706145614	3.123024283	0.00179003	0.014967946
Phel_contig_655	517.059656	-1.033553621	0.358792943	-2.880640886	0.003968675	0.027475543
Phel_contig_6558	260.9146277	1.39944487	0.397886218	3.517198652	0.000436127	0.00498329
Phel_contig_6559	272.7095557	3.22997772	0.734558547	4.397168519	1.10E-05	0.000240333
Phel_contig_6564	105.130645	1.332875613	0.494862612	2.693425571	0.007072193	0.042624514
Phel_contig_6565	371.8761248	-1.499268116	0.354269482	-4.23199906	2.32E-05	0.000445039
Phel_contig_6569	98.51527614	-2.41144825	0.775340539	-3.110179502	0.001869737	0.015484631
Phel_contig_657	1105.182915	-2.467841268	0.412146245	-5.987780543	2.13E-09	1.33E-07
Phel_contig_6574	591.241379	-1.681462731	0.372881351	-4.509377383	6.50E-06	0.000151384
Phel_contig_6576	234.470305	2.259821295	0.486698955	4.643160357	3.43E-06	8.90E-05
Phel_contig_6577	359.7919009	1.402196002	0.413258682	3.393022488	0.00069126	0.007129378
Phel_contig_6581	65.24076199	-1.292677681	0.448525062	-2.882063435	0.003950802	0.027360569
Phel_contig_6582	593.3077208	-2.359517094	0.698462192	-3.378160081	0.000729726	0.007430343
Phel_contig_6585	120.6879733	2.109510509	0.740003682	2.850675693	0.004362644	0.029543196
Phel_contig_6588	52.54179962	-1.582154978	0.562187977	-2.814281063	0.004888647	0.032190169
Phel_contig_6594	216.6229338	-3.222994615	0.530691068	-6.073203055	1.25E-09	8.39E-08
Phel_contig_66	1790.939533	5.079366971	0.676758163	7.505438799	6.12E-14	9.25E-12
Phel_contig_660	382.3887695	1.384204841	0.426527448	3.245289011	0.001173315	0.010757199
Phel_contig_6604	138.0156978	3.741053304	0.445145799	8.404107858	4.31E-17	1.07E-14
Phel_contig_6612	626.8904606	-3.927753412	0.523320202	-7.505449616	6.12E-14	9.25E-12
Phel_contig_6615	65.76567681	-1.593251578	0.54890931	-2.902577074	0.003701061	0.02601458
Phel_contig_6617	40.9485394	3.172314002	1.029614423	3.081069896	0.002062582	0.016672733
Phel_contig_6620	15.52795735	5.341722464	1.148639891	4.650476189	3.31E-06	8.65E-05
Phel_contig_6624	80.1164727	3.841477764	0.504517152	7.614166829	2.65E-14	4.19E-12
Phel_contig_663	10769.22224	-1.507649207	0.486483325	-3.099076842	0.001941247	0.015954552
Phel_contig_6632	318.1081836	1.098747696	0.378842579	2.900275093	0.003728353	0.026140738
Phel_contig_6638	301.2300883	1.123788299	0.410539521	2.737344982	0.00619373	0.038456302
Phel_contig_6649	42.80370626	3.300707347	0.801015964	4.12065114	3.78E-05	0.000678007
Phel_contig_6652	117.0919802	2.344895472	0.624214867	3.756551781	0.000172271	0.002360337
Phel_contig_6653	110.1763829	1.92780547	0.49480719	3.896074088	9.78E-05	0.001481296
Phel_contig_6654	42.27793509	2.421345385	0.826719927	2.928858136	0.003402097	0.024268439
Phel_contig_6655	283.7282407	-4.301712694	0.503579669	-8.5422684	1.32E-17	3.51E-15
Phel_contig_6657	29.87434698	1.924871001	0.675338323	2.850232151	0.004368733	0.02955246
Phel_contig_666	973.0650369	-2.724280966	0.516330649	-5.276233302	1.32E-07	5.16E-06
Phel_contig_6663	132.0028303	2.236139426	0.638715508	3.500994413	0.000463526	0.005219071
Phel_contig_6665	106.4645948	2.026478658	0.658849591	3.075783437	0.002099503	0.016870196
Phel_contig_6667	49.04238246	1.53571441	0.544823283	2.818738584	0.004821277	0.031837813
Phel_contig_6668	54.67654313	2.289033899	0.708373398	3.231394496	0.001231878	0.011161333
Phel_contig_6670	146.121089	1.409096521	0.441714356	3.190062766	0.001422419	0.012500753
Phel_contig_6676	301.9639107	1.57912264	0.392409541	4.024169844	5.72E-05	0.00094886
Phel_contig_668	209.1029491	1.640952941	0.592765247	2.76830153	0.005634929	0.035947423
Phel_contig_6680	820.1756617	-1.714845226	0.351191266	-4.882938131	1.05E-06	3.20E-05
Phel_contig_6684	90.43153049	-2.731850298	0.568571838	-4.804758372	1.55E-06	4.51E-05
Phel_contig_6686	64.59903205	2.206024843	0.50175653	4.396604149	1.10E-05	0.000240715
Phel_contig_6687	67.9297065	2.897332406	0.634254421	4.568091776	4.92E-06	0.00011949
Phel_contig_6688	12.54849287	4.628372366	1.200987966	3.853804116	0.000116297	0.00170708
Phel_contig_6689	87.80884384	8.636953129	0.889161202	9.713596483	2.64E-22	1.46E-19
Phel_contig_669	3249.920242	2.564753852	0.48363849	5.303039163	1.14E-07	4.53E-06
Phel_contig_6691	92.72748084	1.842208825	0.655838596	2.80893628	0.004970548	0.032554907
Phel_contig_6703	209.5709098	1.212214172	0.442811613	2.737539253	0.006190073	0.038451669
Phel_contig_6709	200.6012049	-1.028325054	0.381891936	-2.692712146	0.007087343	0.042680106
Phel_contig_671	146.563391	1.867905336	0.55485635	3.366466541	0.000761378	0.007665795
Phel_contig_6713	77.49979202	3.960923786	0.908841284	4.358212876	1.31E-05	0.000278868
Phel_contig_6718	45.40499095	-1.522988829	0.520171693	-2.927857954	0.003413059	0.024338605
Phel_contig_6719	336.2984226	-1.277256199	0.441355269	-2.893941204	0.003804394	0.026568048
Phel_contig_6727	125.7923004	2.388680058	0.721701195	3.309790914	0.000933657	0.009014086
Phel_contig_6748	217.2235504	1.286843747	0.449916777	2.86018173	0.004233983	0.02892307
Phel_contig_675	992.8751584	7.320356481	0.787183075	9.29943327	1.41E-20	5.98E-18
Phel_contig_6750	817.9287419	-4.814536426	0.469313704	-10.25867427	1.08E-24	7.30E-22
Phel_contig_6751	143.7824267	1.759147348	0.498490066	3.52895166	0.000417209	0.004810375
Phel_contig_6755	10.08812441	3.620911896	0.983798891	3.680540739	0.00023274	0.003013068
Phel_contig_6759	106.5123383	2.214458115	0.497084074	4.454896522	8.39E-06	0.000190499
Phel_contig_676	4268.575611	-1.225226046	0.338834952	-3.615996631	0.000299194	0.003689892
Phel_contig_6763	501.0293471	-2.043865909	0.508072103	-4.02278711	5.75E-05	0.000953288
Phel_contig_6767	81.92635402	4.083295023	0.517216181	7.894754985	2.91E-15	5.28E-13
Phel_contig_677	134.4146552	2.70995709	0.679295197	3.989365893	6.63E-05	0.001067463
Phel_contig_6775	632.5925554	-1.33501323	0.387409702	-3.44599844	0.000568954	0.006159009
Phel_contig_6780	45.03557753	3.461798718	0.86985059	3.979762454	6.90E-05	0.001104104
Phel_contig_6785	39.92792781	3.081854989	0.763220234	4.037962897	5.39E-05	0.000901697
Phel_contig_6787	27.97176228	3.925388548	0.677731044	5.791956239	6.96E-09	3.86E-07
Phel_contig_6789	10.37789041	3.769007803	0.941643716	4.002583715	6.27E-05	0.001022323
Phel_contig_6801	99.90411075	-1.348553709	0.464284961	-2.90458193	0.003677439	0.025865375
Phel_contig_6810	128.9354173	-2.108536057	0.454252905	-4.641766808	3.45E-06	8.93E-05
Phel_contig_6820	105.026163	-2.288699585	0.578038175	-3.959426358	7.51E-05	0.001189256
Phel_contig_6826	129.5046494	2.151060748	0.506038605	4.250783888	2.13E-05	0.000418056
Phel_contig_6827	48.65972554	-4.22588631	1.000066629	-4.22560476	2.38E-05	0.000456467
Phel_contig_6828	235.6304298	1.223540123	0.409980992	2.984382559	0.002841513	0.021163931
Phel_contig_6838	204.0049455	1.38256641	0.441708743	3.130040849	0.00174782	0.014753032
Phel_contig_684	6291.794278	2.058472859	0.516887573	3.982438285	6.82E-05	0.001095802
Phel_contig_6850	86.14598226	1.929595414	0.537706147	3.588568635	0.000332498	0.003991275
Phel_contig_6852	47.63615477	1.582555831	0.530685304	2.982098465	0.002862799	0.021278466
Phel_contig_6855	31.90986104	1.956646989	0.69909159	2.798842123	0.005128621	0.033407931
Phel_contig_6857	166.2204752	3.518049679	0.808961848	4.348844987	1.37E-05	0.000288212
Phel_contig_686	114.9189351	-1.930879869	0.553601272	-3.487853021	0.000486916	0.005423086
Phel_contig_6861	86.16182222	-1.880744917	0.648243387	-2.901294411	0.003716245	0.026070427
Phel_contig_6867	10.24501627	-3.587052281	1.122519157	-3.195537696	0.001395705	0.012324074
Phel_contig_6877	41.82272073	-3.621553621	0.785252921	-4.611958165	3.99E-06	0.000100453
Phel_contig_6878	7.003448678	-4.266415224	1.261079161	-3.383146242	0.000716605	0.007327816
Phel_contig_688	605.9075255	3.669552069	0.645560962	5.684284347	1.31E-08	6.87E-07
Phel_contig_6884	307.5876845	-3.773176804	0.7411188	-5.09119024	3.56E-07	1.25E-05
Phel_contig_689	1972.09051	2.368573992	0.853478337	2.775201066	0.005516759	0.0353816
Phel_contig_6891	16.90103179	-2.991422723	0.863589553	-3.463940379	0.000532324	0.005832624
Phel_contig_6895	7.420459202	3.879924059	1.154563661	3.360511152	0.000777984	0.007807663
Phel_contig_69	34260.56298	-1.79391693	0.40821969	-4.394488982	1.11E-05	0.000242334
Phel_contig_6906	75.88418128	-1.361245014	0.477263782	-2.852185864	0.00434197	0.029442253
Phel_contig_6907	180.140289	-3.4029933	0.688318065	-4.943925596	7.66E-07	2.44E-05
Phel_contig_6911	302.7987857	1.616573406	0.517210607	3.125561202	0.001774661	0.014879747
Phel_contig_6916	155.9238157	1.548719158	0.448411681	3.453788613	0.00055277	0.006020016
Phel_contig_6917	102.1202358	1.440614022	0.451092339	3.193612252	0.001405047	0.012372854
Phel_contig_6923	69.99678041	1.467091209	0.461537439	3.178704664	0.001479347	0.012888814
Phel_contig_6927	202.9903963	2.155456772	0.40465167	5.326696834	1.00E-07	4.05E-06
Phel_contig_6928	299.546382	1.467080465	0.379499547	3.865829287	0.000110712	0.001641543
Phel_contig_6936	141.9733382	1.300707213	0.448901695	2.897532414	0.003761109	0.02630828
Phel_contig_6938	9.488945336	2.467090622	0.916370912	2.692240217	0.00709738	0.042704845
Phel_contig_6942	122.9236078	-1.167996176	0.430509631	-2.713054695	0.00666661	0.040771426
Phel_contig_6944	73.97446161	2.271655296	0.53161118	4.273151845	1.93E-05	0.00038487
Phel_contig_6948	12.48889278	3.105198875	0.855896668	3.628006733	0.000285618	0.003559388
Phel_contig_6953	42.56004643	1.975181439	0.551587518	3.580903072	0.000342409	0.004092049
Phel_contig_6963	301.4599307	1.827489514	0.408052159	4.478568419	7.51E-06	0.000172181
Phel_contig_6964	168.8395868	-1.151802555	0.425774482	-2.705193954	0.006826452	0.041502292
Phel_contig_697	230.0702022	2.358181986	0.6833874	3.450724998	0.000559083	0.006073456
Phel_contig_6976	80.404491	1.263873654	0.4692131	2.693602657	0.007068437	0.042624514
Phel_contig_6982	77.49041212	1.520020001	0.552240557	2.752459924	0.005914939	0.037282403
Phel_contig_6987	125.5656954	-1.73351332	0.574627916	-3.016757923	0.002554938	0.019557382
Phel_contig_6991	241.6086729	-1.535015807	0.404397248	-3.795811702	0.000147161	0.00208369
Phel_contig_7	435486.6246	2.328384135	0.778643066	2.990309984	0.002786945	0.020843722
Phel_contig_7002	20.80940358	2.203902396	0.81239866	2.712833618	0.006671059	0.040775552
Phel_contig_7003	20.22251831	1.975404164	0.635067884	3.110540171	0.001867455	0.015471664
Phel_contig_701	1955.303098	-1.402432618	0.350731146	-3.99859731	6.37E-05	0.001033616
Phel_contig_7012	12.47237947	-2.851719931	0.967049871	-2.948886109	0.003189215	0.023092951
Phel_contig_7020	30.38088616	3.384168703	0.65260434	5.185636221	2.15E-07	7.84E-06
Phel_contig_7021	139.6419041	2.243796505	0.526487024	4.261826796	2.03E-05	0.000403044
Phel_contig_7024	193.1466749	1.471638925	0.408953699	3.598546557	0.000320001	0.00388223
Phel_contig_7029	102.1536995	1.776500654	0.467632386	3.798925627	0.000145325	0.002063095
Phel_contig_7035	36.29146184	5.092324675	0.964242845	5.281164076	1.28E-07	5.03E-06
Phel_contig_7039	118.7542915	2.407146815	0.531946496	4.525167159	6.03E-06	0.000142196
Phel_contig_7045	155.6328908	-1.841718959	0.542317095	-3.396018632	0.000683737	0.00708474
Phel_contig_7046	245.545809	3.271936073	0.627808591	5.211677763	1.87E-07	6.95E-06
Phel_contig_7050	9.186822659	5.088189548	1.229346301	4.138939161	3.49E-05	0.000633063
Phel_contig_7057	64.56785397	2.280620648	0.627261571	3.635836713	0.00027708	0.003476692
Phel_contig_7061	584.6853476	-1.254644094	0.413147763	-3.036792663	0.002391099	0.018602912
Phel_contig_7066	20.71586262	-1.979555484	0.723130799	-2.737479148	0.006191204	0.038451669
Phel_contig_707	605.7910327	2.669515975	0.649636642	4.109244776	3.97E-05	0.000704776
Phel_contig_7077	182.1614124	2.838272428	0.590559497	4.806073633	1.54E-06	4.49E-05
Phel_contig_7082	30.03639002	3.554419234	0.912708994	3.894362013	9.85E-05	0.001488458
Phel_contig_7086	98.03208698	1.453281717	0.42393617	3.428067293	0.000607895	0.00646715
Phel_contig_7093	161.0202426	-2.950303657	0.551604415	-5.348586011	8.86E-08	3.66E-06
Phel_contig_7097	145.9659301	1.926701445	0.533300431	3.612788091	0.000302922	0.003719877
Phel_contig_7099	78.49974057	4.254122848	1.038699826	4.095622953	4.21E-05	0.000739618
Phel_contig_7105	64.37305715	-2.555747838	0.683069545	-3.741563149	0.000182879	0.00247276
Phel_contig_7109	5.32240297	3.206955921	1.034851061	3.098954083	0.001942051	0.015955095
Phel_contig_7110	170.9624569	2.564148407	0.566870386	4.523341613	6.09E-06	0.000143116
Phel_contig_7118	18.04027021	5.553133911	1.096292042	5.065378292	4.08E-07	1.40E-05
Phel_contig_7123	79.34012036	6.883218503	0.732690661	9.394440062	5.75E-21	2.59E-18
Phel_contig_7128	119.6059347	2.20472274	0.724165847	3.04449975	0.002330676	0.018272213
Phel_contig_7129	110.978675	4.908435748	0.722060272	6.797819982	1.06E-11	1.08E-09
Phel_contig_7132	42.39312421	2.528662588	0.738582644	3.423669116	0.000617818	0.006556578
Phel_contig_7133	279.369535	1.447545253	0.428882541	3.375155466	0.00073774	0.007483732
Phel_contig_7137	174.2627557	1.806544037	0.597791852	3.022028538	0.002510869	0.019325561
Phel_contig_714	11298.34988	-2.814442082	0.616383987	-4.566053209	4.97E-06	0.000120522
Phel_contig_7140	64.70795062	2.538145596	0.670509514	3.78539833	0.000153463	0.002151549
Phel_contig_7149	112.5439344	3.458132612	0.652164458	5.302546878	1.14E-07	4.53E-06
Phel_contig_7153	243.8180995	-1.840368199	0.524578072	-3.508282744	0.000451009	0.005107422
Phel_contig_7155	33.72754871	6.425221538	0.8947217	7.181251488	6.91E-13	8.34E-11
Phel_contig_7158	1032.268595	-2.50585354	0.475634089	-5.268448158	1.38E-07	5.33E-06
Phel_contig_7160	726.4397616	-2.472889835	0.669546993	-3.693377554	0.000221295	0.002896137
Phel_contig_7164	1018.764482	-3.49788373	0.537063963	-6.51297419	7.37E-11	6.58E-09
Phel_contig_7167	191.2342274	1.677147754	0.377035788	4.448245516	8.66E-06	0.000195876
Phel_contig_717	8464.103259	1.585659157	0.434914389	3.645911006	0.000266446	0.003362794
Phel_contig_7179	111.4004363	2.346757037	0.73903023	3.175454727	0.001496019	0.012997376
Phel_contig_7180	122.9516284	1.845487034	0.622133948	2.966382143	0.003013258	0.022152933
Phel_contig_7183	193.4936048	1.571732002	0.518399975	3.031890583	0.002430273	0.018834614
Phel_contig_7186	34.75516258	-2.04032724	0.664972774	-3.068286883	0.002152898	0.017190567
Phel_contig_7189	6.297746843	3.163358382	1.184822479	2.669900713	0.007587368	0.04486674
Phel_contig_719	525.5656824	1.966903495	0.528834901	3.719314841	0.000199764	0.002638325
Phel_contig_7193	380.2535865	3.775683548	0.501031996	7.535813242	4.85E-14	7.44E-12
Phel_contig_7195	144.7343565	-1.505106775	0.548169661	-2.74569514	0.006038285	0.037773368
Phel_contig_7196	2276.32647	-3.265230552	0.527517221	-6.189808446	6.02E-10	4.44E-08
Phel_contig_7199	40.18594	-4.044076507	0.888964643	-4.549198371	5.39E-06	0.000128997
Phel_contig_72	259.6818333	3.440288565	0.619533633	5.55302954	2.81E-08	1.34E-06
Phel_contig_7200	99.54536497	-1.175174437	0.432792234	-2.715331616	0.006620944	0.040538294
Phel_contig_7201	171.7196365	-2.398351866	0.772627557	-3.104150046	0.001908265	0.015743371
Phel_contig_7205	313.6963954	-1.216959258	0.353376277	-3.443805758	0.000573588	0.006199854
Phel_contig_7212	305.8345124	2.191227003	0.576998033	3.797633402	0.000146084	0.002071155
Phel_contig_7213	13.03230638	-2.91095767	1.075861678	-2.705698817	0.006816083	0.041462588
Phel_contig_7214	15.93932898	2.057899374	0.668234529	3.079606463	0.002072743	0.016716657
Phel_contig_7219	242.9651995	1.539791208	0.428716945	3.591626654	0.00032862	0.003953508
Phel_contig_7220	30.02014101	3.622740878	1.080272397	3.353543873	0.000797838	0.007977269
Phel_contig_7226	73.68974119	2.298039275	0.504026271	4.559364077	5.13E-06	0.000123869
Phel_contig_7241	83.05567466	-2.467753011	0.579572402	-4.257885649	2.06E-05	0.000407589
Phel_contig_725	2227.119678	4.142746754	0.731690067	5.66188738	1.50E-08	7.68E-07
Phel_contig_7253	181.3776154	2.48027826	0.877539263	2.826401466	0.004707422	0.03122913
Phel_contig_7255	12.07841535	3.029861693	1.108049941	2.734408966	0.006249237	0.038700715
Phel_contig_7256	66.06767158	-1.355421051	0.514795675	-2.632930145	0.008465176	0.048891825
Phel_contig_7258	183.3153564	2.194276392	0.518284368	4.233730607	2.30E-05	0.000443023
Phel_contig_7260	60.251553	2.015348713	0.498943449	4.039232734	5.36E-05	0.000898917
Phel_contig_7262	578.6216359	-1.616823692	0.355257345	-4.551133746	5.34E-06	0.0001281
Phel_contig_7264	311.7661279	1.850437697	0.615023183	3.008728369	0.002623436	0.019944158
Phel_contig_7268	477.0378906	-1.095748438	0.410158133	-2.671526781	0.007550705	0.044770827
Phel_contig_7273	181.3800842	-1.503811617	0.464808771	-3.23533399	0.001215005	0.011049081
Phel_contig_7276	54.76718877	2.096561878	0.642061337	3.265360733	0.001093248	0.010199395
Phel_contig_7281	302.4030507	-2.676519162	0.420202672	-6.369591013	1.90E-10	1.53E-08
Phel_contig_7285	18.61587533	5.377003885	1.075170223	5.001072175	5.70E-07	1.87E-05
Phel_contig_7287	57.26835268	2.138082605	0.786892302	2.717122281	0.006585227	0.040410965
Phel_contig_7289	119.4508921	-1.357174326	0.480113499	-2.826778103	0.00470189	0.031219026
Phel_contig_729	2570.620708	1.8399961	0.432008992	4.259161578	2.05E-05	0.000405641
Phel_contig_7295	7.690668799	-3.685836271	1.342721516	-2.745048938	0.006050187	0.037799821
Phel_contig_7299	92.18672488	-1.762695796	0.519226574	-3.394848965	0.000686665	0.007095535
Phel_contig_730	512.1012726	2.103797184	0.579833128	3.628280417	0.000285315	0.003559357
Phel_contig_7307	154.8137837	1.344950772	0.472507949	2.846408772	0.00442154	0.029789899
Phel_contig_7311	22.24103396	-2.81672466	0.793601618	-3.549292991	0.000386267	0.004504086
Phel_contig_7315	496.0899489	-1.379775416	0.464854416	-2.968188254	0.002995608	0.022075751
Phel_contig_7319	34.80549931	-2.298489344	0.671553102	-3.422647203	0.000620145	0.006571591
Phel_contig_732	5905.901829	6.590551132	0.700935866	9.402502357	5.33E-21	2.45E-18
Phel_contig_7322	275.5076052	3.305581105	0.648766424	5.095179068	3.48E-07	1.23E-05
Phel_contig_7324	15.98450449	2.471300188	0.779352668	3.170965198	0.001519333	0.013152339
Phel_contig_7331	223.7106476	3.064117775	0.485711898	6.308508782	2.82E-10	2.23E-08
Phel_contig_7336	103.7239162	-2.337227803	0.609436103	-3.835066204	0.00012553	0.00182036
Phel_contig_7351	69.65436036	1.913561095	0.475792345	4.021840859	5.77E-05	0.00095609
Phel_contig_7353	48.88571934	-1.400230468	0.523737094	-2.673536939	0.007505601	0.044565408
Phel_contig_736	1208.685639	3.530337214	0.660950477	5.341303682	9.23E-08	3.78E-06
Phel_contig_7361	229.3756754	4.439942041	0.545826251	8.134350498	4.14E-16	8.77E-14
Phel_contig_7362	125.4436597	3.003319728	0.556097495	5.400707171	6.64E-08	2.86E-06
Phel_contig_7363	15.7940059	-1.994614529	0.746646966	-2.67142923	0.0075529	0.044770827
Phel_contig_7365	122.7150328	2.874982916	0.652022701	4.409329477	1.04E-05	0.000228152
Phel_contig_7366	461.954328	1.756655311	0.666052447	2.637412894	0.008354108	0.048419315
Phel_contig_7368	40.33411755	-2.282832225	0.626310472	-3.644889122	0.000267507	0.003374213
Phel_contig_738	851.4590483	1.73573755	0.408826178	4.245661466	2.18E-05	0.000425405
Phel_contig_7382	147.3479138	-1.551720173	0.4773864	-3.250449054	0.001152229	0.010621252
Phel_contig_7385	185.2084415	1.432693672	0.431391851	3.32109582	0.000896647	0.008726965
Phel_contig_7389	131.8999186	1.477101674	0.544015896	2.715181094	0.006623954	0.040538294
Phel_contig_7392	75.7700854	-1.251432014	0.452314431	-2.766730237	0.005662159	0.036110467
Phel_contig_74	49310.28474	1.826743005	0.545966649	3.345887532	0.000820197	0.008144296
Phel_contig_7401	251.1818149	-1.313139446	0.428918916	-3.061509755	0.002202238	0.017500463
Phel_contig_7404	64.78392943	2.232691738	0.724898415	3.080006373	0.002069962	0.016707382
